"Cluster","Gene"
"HSA-MIR-494-3P","HOXA10"
"HSA-MIR-494-3P","PDIA3"
"HSA-MIR-495-3P","HSPA5"
"HSA-MIR-497-5P","KCNN4"
"HSA-MIR-497-5P","BIRC5"
"HSA-MIR-497-5P","SSRP1"
"HSA-MIR-503-5P","CCNF"
"HSA-MIR-505-3P","TGFA"
"HSA-MIR-506-3P","FOXQ1"
"HSA-MIR-509-3-5P","FOXM1"
"HSA-MIR-511-5P","FKBP5"
"HSA-MIR-526B-5P","XRCC5"
"HSA-MIR-542-3P","BIRC5"
"HSA-MIR-542-3P","CTTN"
"HSA-MIR-544A","HOXA10"
"HSA-MIR-552-3P","BIRC5"
"HSA-MIR-570-5P","KLF9"
"HSA-MIR-605-5P","SEC24D"
"HSA-MIR-615-5P","RAB24"
"HSA-MIR-623","XRCC5"
"HSA-MIR-630","FOXM1"
"HSA-MIR-631","UBE2C"
"HSA-MIR-638","STARD10"
"HSA-MIR-655-3P","PTTG1"
"HSA-MIR-664A-3P","SOX7"
"HSA-MIR-671-5P","FOXM1"
"HSA-MIR-675-5P","CDC6"
"HSA-MIR-675-5P","CALN1"
"HSA-MIR-7-5P","PAK1"
"HSA-MIR-7-5P","ILF2"
"HSA-MIR-7-5P","VDAC1"
"HSA-MIR-708-5P","BIRC5"
"HSA-MIR-760","CSNK2A1"
"HSA-MIR-874-3P","CDK9"
"HSA-MIR-886-3P","CDC6"
"HSA-MIR-9-5P","MTHFD1"
"HSA-MIR-9-5P","AP3B1"
"HSA-MIR-9-5P","UHRF1"
"HSA-MIR-9-5P","SOX7"
"HSA-MIR-9-5P","BECN1"
"HSA-MIR-9-5P","KPNB1"
"HSA-MIR-921","ANGPTL1"
"HSA-MIR-92A-3P","BMPR2"
"HSA-MIR-93-5P","MAPK9"
"HSA-MIR-935","SOX7"
"HSA-MIR-98-5P","PAK1"
"HSA-MIR-99A-5P","FKBP5"
"HSA-LET-7A-5P","RRM2"
"HSA-LET-7A-5P","TGFBR3"
"HSA-LET-7A-5P","UHRF1"
"HSA-LET-7A-5P","PARP1"
"HSA-LET-7A-5P","CASP8"
"HSA-LET-7A-5P","EZH2"
"HSA-LET-7A-5P","E2F1"
"HSA-LET-7B-5P","CTHRC1"
"HSA-LET-7B-5P","EZH2"
"HSA-LET-7E-5P","EZH2"
"HSA-LET-7G-5P","CDKN2A"
"HSA-MIR-1-3P","EDN1"
"HSA-MIR-1-3P","MYOCD"
"HSA-MIR-100-5P","BMPR2"
"HSA-MIR-100-5P","FKBP5"
"HSA-MIR-101-3P","CDK8"
"HSA-MIR-101-3P","CDH5"
"HSA-MIR-101-3P","GRSF1"
"HSA-MIR-101-3P","EZH2"
"HSA-MIR-101-5P","EZH2"
"HSA-MIR-103A-3P","BNIP3"
"HSA-MIR-106A-5P","FASTK"
"HSA-MIR-106A-5P","E2F1"
"HSA-MIR-106B-5P","PRRX1"
"HSA-MIR-106B-5P","TRIM8"
"HSA-MIR-106B-5P","CASP8"
"HSA-MIR-106B-5P","E2F1"
"HSA-MIR-107","CDK8"
"HSA-MIR-107","CHRM1"
"HSA-MIR-10B-5P","NR4A3"
"HSA-MIR-10B-5P","TFAP2C"
"HSA-MIR-10B-5P","HTATIP2"
"HSA-MIR-10B-5P","CDKN2A"
"HSA-MIR-122-5P","NFATC2IP"
"HSA-MIR-122-5P","FUT8"
"HSA-MIR-122-5P","ATP1A2"
"HSA-MIR-122-5P","PDK4"
"HSA-MIR-124-3P","UHRF1"
"HSA-MIR-124-3P","CTGF"
"HSA-MIR-124-3P","PRRX1"
"HSA-MIR-124-3P","GRIA1"
"HSA-MIR-124-3P","EZH2"
"HSA-MIR-124-3P","RAB38"
"HSA-MIR-1245A","BRCA2"
"HSA-MIR-125A-3P","BRCA1"
"HSA-MIR-125A-3P","EZH2"
"HSA-MIR-125A-5P","MMP11"
"HSA-MIR-125A-5P","EDN1"
"HSA-MIR-125A-5P","SIRT7"
"HSA-MIR-125B-1-3P","S1PR1"
"HSA-MIR-125B-5P","SIRT7"
"HSA-MIR-125B-5P","CDH5"
"HSA-MIR-125B-5P","SFRP5"
"HSA-MIR-125B-5P","APLN"
"HSA-MIR-125B-5P","CSNK2A1"
"HSA-MIR-125B-5P","CDKN2A"
"HSA-MIR-126-3P","FOXO3"
"HSA-MIR-126-3P","PITPNC1"
"HSA-MIR-126-3P","TEK"
"HSA-MIR-126-3P","EZH2"
"HSA-MIR-126-3P","ADAM9"
"HSA-MIR-126-5P","ADAM9"
"HSA-MIR-1260B","DKK2"
"HSA-MIR-128-1-5P","WNT3A"
"HSA-MIR-130A-3P","XIAP"
"HSA-MIR-133A-3P","CTGF"
"HSA-MIR-133B","PPP2R2D"
"HSA-MIR-133B","CTGF"
"HSA-MIR-135A-5P","BMPR2"
"HSA-MIR-135A-5P","MMP11"
"HSA-MIR-135A-5P","SLC6A4"
"HSA-MIR-135A-5P","E2F1"
"HSA-MIR-135B-5P","BMPR2"
"HSA-MIR-137","EZH2"
"HSA-MIR-137","MSI1"
"HSA-MIR-138-5P","EZH2"
"HSA-MIR-139-3P","MMP11"
"HSA-MIR-139-5P","MMP11"
"HSA-MIR-141-3P","CDC25C"
"HSA-MIR-141-3P","HNRNPD"
"HSA-MIR-142-3P","EGR2"
"HSA-MIR-142-3P","PRKCA"
"HSA-MIR-143-3P","CTGF"
"HSA-MIR-144-3P","ADAMTS1"
"HSA-MIR-144-3P","EZH2"
"HSA-MIR-145-5P","EPAS1"
"HSA-MIR-145-5P","BNIP3"
"HSA-MIR-145-5P","CTGF"
"HSA-MIR-145-5P","GOLM1"
"HSA-MIR-145-5P","CCDC43"
"HSA-MIR-145-5P","HDAC2"
"HSA-MIR-145-5P","MYOCD"
"HSA-MIR-146A-3P","PTTG1"
"HSA-MIR-146A-5P","BRCA1"
"HSA-MIR-146A-5P","UHRF1"
"HSA-MIR-146A-5P","BRCA2"
"HSA-MIR-146A-5P","KIF22"
"HSA-MIR-146B-5P","UHRF1"
"HSA-MIR-146B-5P","HNRNPD"
"HSA-MIR-147A","HIF3A"
"HSA-MIR-148A-3P","PDIA3"
"HSA-MIR-148A-3P","S1PR1"
"HSA-MIR-149-3P","E2F1"
"HSA-MIR-150-5P","EGR2"
"HSA-MIR-150-5P","PRKCA"
"HSA-MIR-151A-5P","SOX17"
"HSA-MIR-153-3P","BMPR2"
"HSA-MIR-155-5P","MCM8"
"HSA-MIR-155-5P","EDN1"
"HSA-MIR-155-5P","FOXO3"
"HSA-MIR-155-5P","NFATC2IP"
"HSA-MIR-15A-5P","BRCA1"
"HSA-MIR-15A-5P","WNT3A"
"HSA-MIR-15A-5P","CHEK1"
"HSA-MIR-15B-5P","PEBP4"
"HSA-MIR-15B-5P","FUT2"
"HSA-MIR-15B-5P","CHEK1"
"HSA-MIR-16-5P","BRCA1"
"HSA-MIR-16-5P","WNT3A"
"HSA-MIR-16-5P","SLC6A4"
"HSA-MIR-16-5P","CHEK1"
"HSA-MIR-17-5P","BMPR2"
"HSA-MIR-17-5P","EPAS1"
"HSA-MIR-17-5P","EGR2"
"HSA-MIR-17-5P","BRCA2"
"HSA-MIR-17-5P","TRIM8"
"HSA-MIR-17-5P","E2F1"
"HSA-MIR-181A-5P","XIAP"
"HSA-MIR-181A-5P","WIF1"
"HSA-MIR-181B-5P","XIAP"
"HSA-MIR-181B-5P","E2F1"
"HSA-MIR-181C-5P","BMPR2"
"HSA-MIR-181C-5P","NOTCH4"
"HSA-MIR-182-3P","NOX4"
"HSA-MIR-182-3P","MYADM"
"HSA-MIR-182-5P","FOXO3"
"HSA-MIR-182-5P","NTM"
"HSA-MIR-182-5P","PDK4"
"HSA-MIR-182-5P","TRIM8"
"HSA-MIR-184","SOX7"
"HSA-MIR-184","PDGFB"
"HSA-MIR-185-5P","EPAS1"
"HSA-MIR-185-5P","ARC"
"HSA-MIR-185-5P","TG"
"HSA-MIR-185-5P","EZH2"
"HSA-MIR-186-5P","PTTG1"
"HSA-MIR-186-5P","XIAP"
"HSA-MIR-186-5P","CSNK2A1"
"HSA-MIR-188-5P","UBE2I"
"HSA-MIR-188-5P","FGF5"
"HSA-MIR-18A-5P","CTGF"
"HSA-MIR-18B-5P","CTGF"
"HSA-MIR-192-5P","XIAP"
"HSA-MIR-193A-3P","E2F1"
"HSA-MIR-193A-5P","NLN"
"HSA-MIR-195-5P","CDK8"
"HSA-MIR-195-5P","CHEK1"
"HSA-MIR-196A-5P","HOXC8"
"HSA-MIR-196A-5P","MAMDC2"
"HSA-MIR-196B-5P","HOXC8"
"HSA-MIR-197-3P","FOXO3"
"HSA-MIR-199A-5P","EDN1"
"HSA-MIR-199A-5P","EZH2"
"HSA-MIR-19A-3P","ADRB1"
"HSA-MIR-19A-3P","BMPR2"
"HSA-MIR-19A-3P","NPEPL1"
"HSA-MIR-19B-1-5P","CASP8"
"HSA-MIR-19B-3P","BMPR2"
"HSA-MIR-200A-3P","MNX1"
"HSA-MIR-200A-3P","DLC1"
"HSA-MIR-200A-3P","EZH2"
"HSA-MIR-200A-5P","SOX17"
"HSA-MIR-200B-3P","XIAP"
"HSA-MIR-200B-3P","DLC1"
"HSA-MIR-200B-3P","EZH2"
"HSA-MIR-200C-3P","XIAP"
"HSA-MIR-200C-3P","TUBB3"
"HSA-MIR-200C-3P","KLF9"
"HSA-MIR-200C-3P","UBE2I"
"HSA-MIR-200C-3P","LEPR"
"HSA-MIR-200C-3P","NTRK2"
"HSA-MIR-200C-3P","DLC1"
"HSA-MIR-203A-3P","WIF1"
"HSA-MIR-203A-3P","E2F1"
"HSA-MIR-204-5P","NTRK2"
"HSA-MIR-204-5P","HMX1"
"HSA-MIR-205-5P","CTGF"
"HSA-MIR-205-5P","E2F1"
"HSA-MIR-20A-3P","EGR2"
"HSA-MIR-20A-3P","NR4A3"
"HSA-MIR-20A-5P","BMPR2"
"HSA-MIR-20A-5P","EPAS1"
"HSA-MIR-20A-5P","EGR2"
"HSA-MIR-20A-5P","E2F1"
"HSA-MIR-20B-5P","BRCA1"
"HSA-MIR-21-5P","TCF21"
"HSA-MIR-21-5P","BMPR2"
"HSA-MIR-21-5P","TGFBR3"
"HSA-MIR-21-5P","PTX3"
"HSA-MIR-21-5P","CASP8"
"HSA-MIR-21-5P","EGLN1"
"HSA-MIR-21-5P","E2F1"
"HSA-MIR-210-3P","BNIP3"
"HSA-MIR-210-3P","HIF3A"
"HSA-MIR-211-5P","CDH5"
"HSA-MIR-211-5P","HMX1"
"HSA-MIR-212-3P","RBP2"
"HSA-MIR-214-3P","UBE2I"
"HSA-MIR-214-3P","ASF1B"
"HSA-MIR-214-3P","EZH2"
"HSA-MIR-215-5P","XIAP"
"HSA-MIR-216B-5P","PARP1"
"HSA-MIR-216B-5P","CSNK2A1"
"HSA-MIR-217","FOXO3"
"HSA-MIR-217","EZH2"
"HSA-MIR-218-5P","DKK2"
"HSA-MIR-218-5P","BCL9"
"HSA-MIR-22-3P","CXCR2"
"HSA-MIR-22-3P","NTRK2"
"HSA-MIR-22-3P","NET1"
"HSA-MIR-221-3P","DKK2"
"HSA-MIR-221-3P","FOXO3"
"HSA-MIR-221-3P","BNIP3"
"HSA-MIR-222-3P","DKK2"
"HSA-MIR-222-3P","FOXO3"
"HSA-MIR-223-3P","FOXO3"
"HSA-MIR-223-3P","HSP90B1"
"HSA-MIR-223-3P","PARP1"
"HSA-MIR-223-3P","TAL1"
"HSA-MIR-223-3P","E2F1"
"HSA-MIR-224-5P","NIT1"
"HSA-MIR-224-5P","PTX3"
"HSA-MIR-224-5P","APLN"
"HSA-MIR-23A-3P","FOXO3"
"HSA-MIR-23A-3P","XIAP"
"HSA-MIR-23A-3P","MYH1"
"HSA-MIR-24-3P","BRCA1"
"HSA-MIR-24-3P","XIAP"
"HSA-MIR-24-3P","SLC6A4"
"HSA-MIR-24-3P","FEN1"
"HSA-MIR-24-3P","CHEK1"
"HSA-MIR-24-3P","CDKN2A"
"HSA-MIR-25-3P","EZH2"
"HSA-MIR-26A-1-3P","XIAP"
"HSA-MIR-26A-5P","CDK8"
"HSA-MIR-26A-5P","CDC6"
"HSA-MIR-26A-5P","FUT8"
"HSA-MIR-26A-5P","CTGF"
"HSA-MIR-26A-5P","CHEK1"
"HSA-MIR-26A-5P","EZH2"
"HSA-MIR-26A-5P","TDG"
"HSA-MIR-26B-5P","CTGF"
"HSA-MIR-26B-5P","KPNA2"
"HSA-MIR-26B-5P","EZH2"
"HSA-MIR-27A-3P","DKK2"
"HSA-MIR-27A-3P","DPYD"
"HSA-MIR-27A-3P","PRKAA2"
"HSA-MIR-27A-3P","SLC6A8"
"HSA-MIR-27B-3P","DPYD"
"HSA-MIR-27B-3P","CDH5"
"HSA-MIR-296-5P","HGS"
"HSA-MIR-296-5P","CASP8"
"HSA-MIR-29A-3P","FOXO3"
"HSA-MIR-29A-3P","CD93"
"HSA-MIR-29A-3P","TDG"
"HSA-MIR-29B-3P","PDGFB"
"HSA-MIR-29B-3P","TDG"
"HSA-MIR-29C-3P","FRAT2"
"HSA-MIR-29C-3P","TFAP2C"
"HSA-MIR-29C-3P","TDG"
"HSA-MIR-302B-3P","DPYD"
"HSA-MIR-302B-3P","E2F1"
"HSA-MIR-302C-3P","BMPR2"
"HSA-MIR-30A-5P","BCL9"
"HSA-MIR-30A-5P","CBX3"
"HSA-MIR-30A-5P","KLF9"
"HSA-MIR-30A-5P","RAB38"
"HSA-MIR-30B-5P","BCL9"
"HSA-MIR-30B-5P","CTHRC1"
"HSA-MIR-30C-2-3P","BCL9"
"HSA-MIR-30C-5P","BCL9"
"HSA-MIR-30C-5P","FOXO3"
"HSA-MIR-30C-5P","CTGF"
"HSA-MIR-30C-5P","UBE2I"
"HSA-MIR-30D-5P","BCL9"
"HSA-MIR-30D-5P","KPNB1"
"HSA-MIR-30D-5P","EZH2"
"HSA-MIR-30E-5P","UBE2I"
"HSA-MIR-31-5P","FOXO3"
"HSA-MIR-31-5P","FZD3"
"HSA-MIR-32-5P","RGS17"
"HSA-MIR-320C","EZH2"
"HSA-MIR-329-3P","E2F1"
"HSA-MIR-330-3P","EGR2"
"HSA-MIR-330-3P","MSI1"
"HSA-MIR-330-3P","E2F1"
"HSA-MIR-330-5P","PDIA3"
"HSA-MIR-331-3P","E2F1"
"HSA-MIR-335-5P","BRCA1"
"HSA-MIR-335-5P","PARP1"
"HSA-MIR-335-5P","SOX17"
"HSA-MIR-337-3P","CSNK2A1"
"HSA-MIR-338-3P","PREX2"
"HSA-MIR-33A-5P","HADHB"
"HSA-MIR-33A-5P","ADAM9"
"HSA-MIR-33B-5P","XIAP"
"HSA-MIR-340-3P","EZH2"
"HSA-MIR-342-3P","E2F1"
"HSA-MIR-34A-3P","XIAP"
"HSA-MIR-34A-5P","FUT8"
"HSA-MIR-34A-5P","SIRT7"
"HSA-MIR-34A-5P","RBP2"
"HSA-MIR-34A-5P","CDKN2A"
"HSA-MIR-34A-5P","SYT1"
"HSA-MIR-34A-5P","E2F1"
"HSA-MIR-34C-5P","NOTCH4"
"HSA-MIR-362-3P","E2F1"
"HSA-MIR-363-3P","S1PR1"
"HSA-MIR-369-5P","FABP4"
"HSA-MIR-372-3P","ATAD2"
"HSA-MIR-373-3P","RAD23B"
"HSA-MIR-374A-5P","WIF1"
"HSA-MIR-376A-3P","CASP8"
"HSA-MIR-376A-3P","KLF15"
"HSA-MIR-424-5P","ANLN"
"HSA-MIR-424-5P","TGFBR3"
"HSA-MIR-424-5P","CHEK1"
"HSA-MIR-429","XIAP"
"HSA-MIR-429","DLC1"
"HSA-MIR-429","EZH2"
"HSA-MIR-433-5P","GCLC"
"HSA-MIR-449A","MFAP4"
"HSA-MIR-455-3P","EI24"
"HSA-MIR-455-3P","FUT8"
"HSA-MIR-455-3P","HDAC2"
"HSA-MIR-4782-3P","XIAP"
"HSA-MIR-483-3P","EI24"
"HSA-MIR-483-3P","CTGF"
"HSA-MIR-483-3P","DLC1"
"HSA-MIR-485-5P","HIF3A"
"HSA-MIR-486-5P","CLDN10"
"HSA-MIR-490-5P","BMPR2"
"HSA-MIR-491-5P","WNT3A"
"HSA-MIR-493-5P","GOLM1"
"HSA-MIR-494-3P","RAD23B"
"HSA-MIR-494-3P","PDIA3"
"HSA-MIR-494-5P","DPYD"
"HSA-MIR-497-5P","KCNN4"
"HSA-MIR-497-5P","CHEK1"
"HSA-MIR-498","BRCA1"
"HSA-MIR-503-5P","ANLN"
"HSA-MIR-503-5P","CHEK1"
"HSA-MIR-511-5P","FKBP5"
"HSA-MIR-516A-3P","SULF1"
"HSA-MIR-519D-3P","E2F1"
"HSA-MIR-520A-3P","PFKP"
"HSA-MIR-520B","PFKP"
"HSA-MIR-520E","PFKP"
"HSA-MIR-520H","SMAD6"
"HSA-MIR-570-5P","KLF9"
"HSA-MIR-592","FOXO3"
"HSA-MIR-648","EDN1"
"HSA-MIR-655-3P","PTTG1"
"HSA-MIR-655-3P","PRRX1"
"HSA-MIR-664A-3P","SOX7"
"HSA-MIR-675-5P","CDC6"
"HSA-MIR-7-5P","ILF2"
"HSA-MIR-7-5P","XIAP"
"HSA-MIR-7-5P","HELLS"
"HSA-MIR-708-5P","PARP1"
"HSA-MIR-708-5P","EZH2"
"HSA-MIR-760","CSNK2A1"
"HSA-MIR-886-3P","CDC6"
"HSA-MIR-9-3P","E2F1"
"HSA-MIR-9-5P","FOXO3"
"HSA-MIR-9-5P","NOX4"
"HSA-MIR-9-5P","UHRF1"
"HSA-MIR-9-5P","SOX7"
"HSA-MIR-9-5P","STAU1"
"HSA-MIR-9-5P","KPNB1"
"HSA-MIR-9-5P","MYOCD"
"HSA-MIR-92A-3P","BMPR2"
"HSA-MIR-92A-3P","HDAC2"
"HSA-MIR-92A-3P","OSBPL2"
"HSA-MIR-93-5P","FOXO3"
"HSA-MIR-93-5P","E2F1"
"HSA-MIR-935","SOX7"
"HSA-MIR-944","HECW2"
"HSA-MIR-96-5P","FOXO3"
"HSA-MIR-98-5P","EDN1"
"HSA-MIR-98-5P","EZH2"
"HSA-MIR-98-5P","E2F1"
"HSA-MIR-99A-5P","NOX4"
"HSA-MIR-99A-5P","FKBP5"
"HSA-LET-7A-5P","PAK1"
"HSA-LET-7A-5P","RRM2"
"HSA-LET-7A-5P","TGFBR3"
"HSA-LET-7A-5P","CDKN1A"
"HSA-LET-7A-5P","E2F1"
"HSA-LET-7D-5P","IL13"
"HSA-LET-7E-5P","PLK1"
"HSA-LET-7F-5P","IL13"
"HSA-LET-7G-5P","IL13"
"HSA-LET-7I-5P","IL13"
"HSA-MIR-1-3P","TWF1"
"HSA-MIR-1-3P","PRKCE"
"HSA-MIR-1-3P","SRF"
"HSA-MIR-1-3P","HSPD1"
"HSA-MIR-1-5P","CAPRIN1"
"HSA-MIR-100-5P","BMPR2"
"HSA-MIR-100-5P","PLK1"
"HSA-MIR-101-3P","CDK8"
"HSA-MIR-101-3P","SRF"
"HSA-MIR-101-3P","GRSF1"
"HSA-MIR-103A-3P","CDK2"
"HSA-MIR-103A-3P","CCNE1"
"HSA-MIR-106A-5P","ULK1"
"HSA-MIR-106A-5P","CDKN1A"
"HSA-MIR-106A-5P","BMP2"
"HSA-MIR-106A-5P","E2F1"
"HSA-MIR-106B-3P","BMP2"
"HSA-MIR-106B-5P","E2F5"
"HSA-MIR-106B-5P","CDKN1A"
"HSA-MIR-106B-5P","E2F1"
"HSA-MIR-107","CDK8"
"HSA-MIR-107","CHRM1"
"HSA-MIR-107","PRKCE"
"HSA-MIR-10B-3P","PLK1"
"HSA-MIR-10B-5P","CDKN1A"
"HSA-MIR-10B-5P","NR4A3"
"HSA-MIR-10B-5P","KL"
"HSA-MIR-10B-5P","HTATIP2"
"HSA-MIR-122-5P","SRF"
"HSA-MIR-124-3P","CDK2"
"HSA-MIR-124-3P","CTGF"
"HSA-MIR-124-3P","MTDH"
"HSA-MIR-124-3P","GRIA1"
"HSA-MIR-1245A","BRCA2"
"HSA-MIR-125A-3P","BRCA1"
"HSA-MIR-125A-5P","CDKN1A"
"HSA-MIR-125B-1-3P","S1PR1"
"HSA-MIR-125B-5P","GSS"
"HSA-MIR-125B-5P","PIAS3"
"HSA-MIR-125B-5P","SET"
"HSA-MIR-125B-5P","SFRP5"
"HSA-MIR-125B-5P","APLN"
"HSA-MIR-125B-5P","CSNK2A1"
"HSA-MIR-125B-5P","SCNN1A"
"HSA-MIR-126-3P","TWF1"
"HSA-MIR-1260B","DKK2"
"HSA-MIR-128-1-5P","WNT3A"
"HSA-MIR-129-1-3P","AURKA"
"HSA-MIR-1303","CLDN18"
"HSA-MIR-130A-3P","HOXA10"
"HSA-MIR-132-3P","CDKN1A"
"HSA-MIR-132-3P","MUC13"
"HSA-MIR-133A-3P","KCNH2"
"HSA-MIR-133A-3P","CTGF"
"HSA-MIR-133A-3P","FSCN1"
"HSA-MIR-133A-5P","FSCN1"
"HSA-MIR-133B","KCNH2"
"HSA-MIR-133B","CTGF"
"HSA-MIR-133B","FSCN1"
"HSA-MIR-135A-5P","BMPR2"
"HSA-MIR-135A-5P","HOXA10"
"HSA-MIR-135A-5P","SLC6A4"
"HSA-MIR-135A-5P","PTK2"
"HSA-MIR-135A-5P","E2F1"
"HSA-MIR-135B-5P","BMPR2"
"HSA-MIR-136-5P","MTDH"
"HSA-MIR-137","MTDH"
"HSA-MIR-138-5P","H2AFX"
"HSA-MIR-138-5P","PTK2"
"HSA-MIR-139-5P","TPD52"
"HSA-MIR-140-5P","MMD"
"HSA-MIR-141-3P","CDC25C"
"HSA-MIR-141-3P","CDYL"
"HSA-MIR-142-3P","EGR2"
"HSA-MIR-142-3P","HOXA10"
"HSA-MIR-143-3P","CTGF"
"HSA-MIR-143-3P","FSCN1"
"HSA-MIR-144-3P","ADAMTS1"
"HSA-MIR-144-3P","XIST"
"HSA-MIR-144-5P","CCNE1"
"HSA-MIR-145-3P","MTDH"
"HSA-MIR-145-5P","EPAS1"
"HSA-MIR-145-5P","CDKN1A"
"HSA-MIR-145-5P","CTGF"
"HSA-MIR-145-5P","SET"
"HSA-MIR-145-5P","MTDH"
"HSA-MIR-145-5P","GOLM1"
"HSA-MIR-145-5P","FSCN1"
"HSA-MIR-146A-3P","PTTG1"
"HSA-MIR-146A-5P","NOS1"
"HSA-MIR-146A-5P","BRCA1"
"HSA-MIR-146A-5P","CDKN1A"
"HSA-MIR-146A-5P","PRKCE"
"HSA-MIR-146A-5P","BRCA2"
"HSA-MIR-146A-5P","IRAK1"
"HSA-MIR-146B-3P","IRAK1"
"HSA-MIR-146B-5P","CDKN1A"
"HSA-MIR-146B-5P","IRAK1"
"HSA-MIR-148A-3P","WNT10B"
"HSA-MIR-148A-3P","PDIA3"
"HSA-MIR-148A-3P","S1PR1"
"HSA-MIR-149-3P","E2F1"
"HSA-MIR-150-5P","BIRC5"
"HSA-MIR-150-5P","EGR2"
"HSA-MIR-150-5P","MUC4"
"HSA-MIR-151A-3P","CCNE1"
"HSA-MIR-152-3P","XIST"
"HSA-MIR-153-3P","BMPR2"
"HSA-MIR-153-3P","MTDH"
"HSA-MIR-154-5P","E2F5"
"HSA-MIR-155-5P","MCM8"
"HSA-MIR-155-5P","KLHL5"
"HSA-MIR-155-5P","EXOSC2"
"HSA-MIR-155-5P","PCDH9"
"HSA-MIR-15A-5P","BRCA1"
"HSA-MIR-15A-5P","WNT3A"
"HSA-MIR-15A-5P","CCNE1"
"HSA-MIR-15B-5P","HNF1A"
"HSA-MIR-15B-5P","CCNE1"
"HSA-MIR-16-1-3P","CCNE1"
"HSA-MIR-16-5P","METTL13"
"HSA-MIR-16-5P","BIRC5"
"HSA-MIR-16-5P","BRCA1"
"HSA-MIR-16-5P","WNT3A"
"HSA-MIR-16-5P","CAPRIN1"
"HSA-MIR-16-5P","SLC6A4"
"HSA-MIR-16-5P","CCNE1"
"HSA-MIR-17-3P","GALNT7"
"HSA-MIR-17-5P","BMPR2"
"HSA-MIR-17-5P","EPAS1"
"HSA-MIR-17-5P","CDKN1A"
"HSA-MIR-17-5P","EGR2"
"HSA-MIR-17-5P","BMP2"
"HSA-MIR-17-5P","BRCA2"
"HSA-MIR-17-5P","E2F1"
"HSA-MIR-181A-5P","E2F5"
"HSA-MIR-181A-5P","CDKN1A"
"HSA-MIR-181B-5P","E2F1"
"HSA-MIR-181C-5P","BMPR2"
"HSA-MIR-182-3P","MYADM"
"HSA-MIR-182-5P","CDKN1A"
"HSA-MIR-182-5P","NTM"
"HSA-MIR-184","SOX7"
"HSA-MIR-184","INPPL1"
"HSA-MIR-185-5P","EPAS1"
"HSA-MIR-185-5P","DUSP4"
"HSA-MIR-186-5P","PTTG1"
"HSA-MIR-186-5P","CSNK2A1"
"HSA-MIR-18A-5P","PIAS3"
"HSA-MIR-18A-5P","CTGF"
"HSA-MIR-18B-5P","CTGF"
"HSA-MIR-192-5P","ITGAV"
"HSA-MIR-192-5P","DTL"
"HSA-MIR-192-5P","HOXA10"
"HSA-MIR-193A-3P","PTK2"
"HSA-MIR-193A-3P","E2F1"
"HSA-MIR-193A-5P","NLN"
"HSA-MIR-193A-5P","TFAP2A"
"HSA-MIR-195-5P","BIRC5"
"HSA-MIR-195-5P","CDK8"
"HSA-MIR-195-5P","CCNE1"
"HSA-MIR-196A-5P","CDKN1A"
"HSA-MIR-196A-5P","HOXA10"
"HSA-MIR-196A-5P","MAMDC2"
"HSA-MIR-197-3P","NSUN5"
"HSA-MIR-199A-5P","PIAS3"
"HSA-MIR-199A-5P","KL"
"HSA-MIR-199B-5P","SET"
"HSA-MIR-19A-3P","ADRB1"
"HSA-MIR-19A-3P","BMPR2"
"HSA-MIR-19A-3P","NPEPL1"
"HSA-MIR-19B-3P","BMPR2"
"HSA-MIR-200A-3P","MNX1"
"HSA-MIR-200A-3P","SRF"
"HSA-MIR-200A-3P","DLC1"
"HSA-MIR-200B-3P","DLC1"
"HSA-MIR-200B-3P","FSCN1"
"HSA-MIR-200C-3P","CDK2"
"HSA-MIR-200C-3P","DLC1"
"HSA-MIR-203A-3P","BIRC5"
"HSA-MIR-203A-3P","RAB22A"
"HSA-MIR-203A-3P","E2F1"
"HSA-MIR-203A-5P","CDKN1A"
"HSA-MIR-204-5P","RAB22A"
"HSA-MIR-204-5P","HOXA10"
"HSA-MIR-204-5P","ELOVL6"
"HSA-MIR-205-5P","E2F5"
"HSA-MIR-205-5P","CTGF"
"HSA-MIR-205-5P","INPPL1"
"HSA-MIR-205-5P","E2F1"
"HSA-MIR-206","TWF1"
"HSA-MIR-208A-3P","CDKN1A"
"HSA-MIR-208B-3P","CDKN1A"
"HSA-MIR-20A-3P","EGR2"
"HSA-MIR-20A-3P","NR4A3"
"HSA-MIR-20A-5P","BMPR2"
"HSA-MIR-20A-5P","EPAS1"
"HSA-MIR-20A-5P","CDKN1A"
"HSA-MIR-20A-5P","EGR2"
"HSA-MIR-20A-5P","E2F1"
"HSA-MIR-20B-5P","BRCA1"
"HSA-MIR-20B-5P","CDKN1A"
"HSA-MIR-21-5P","TM9SF3"
"HSA-MIR-21-5P","BMPR2"
"HSA-MIR-21-5P","PIAS3"
"HSA-MIR-21-5P","TGFBR3"
"HSA-MIR-21-5P","PCGF2"
"HSA-MIR-21-5P","IRAK1"
"HSA-MIR-21-5P","E2F1"
"HSA-MIR-210-3P","PLK1"
"HSA-MIR-210-3P","XIST"
"HSA-MIR-211-5P","SSRP1"
"HSA-MIR-211-5P","RAB22A"
"HSA-MIR-211-5P","ELOVL6"
"HSA-MIR-211-5P","MUC4"
"HSA-MIR-214-3P","GALNT7"
"HSA-MIR-214-3P","BIRC5"
"HSA-MIR-216B-5P","CSNK2A1"
"HSA-MIR-216B-5P","PBK"
"HSA-MIR-217","MTDH"
